@relation tk_aggregate

@attribute R1 numeric
@attribute D1 numeric
@attribute R2 numeric
@attribute D2 numeric
@attribute R3 numeric
@attribute D3 numeric
@attribute R4 numeric
@attribute D4 numeric
@attribute R5 numeric
@attribute D5 numeric
@attribute R6 numeric
@attribute D6 numeric
@attribute R7 numeric
@attribute Label {N,Y}

@data
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.33,0.22,0.41,0.33,0.5,0.45,6,7,0,0,0,0.07,1,Y
0.18,0.22,0.3,0.4,0.42,0.5,6,7,0.14,0,0.19,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.33,0.22,0.41,0.33,0.5,0.45,6,7,0,0,0,0.07,1,Y
0.18,0.09,0.33,0.3,0.42,0.34,6,9,0.14,0.25,0.25,0.33,2,N
0.17,0.04,0.3,0.2,0.31,0.29,6,11,0.33,0.4,0.4,0.41,2,N
0,0.13,0.2,0.18,0.27,0.25,6,13,0.5,0.54,0.58,0.62,2,N
0.1,0.18,0.22,0.26,0.2,0.24,6,14,0.54,0.54,0.57,0.57,2,N
0.32,0.12,0.36,0.22,0.22,0.24,6,14,0.57,0.42,0.63,0.5,2,N
0,0.12,0.19,0.28,0.22,0.32,6,14,0.54,0.46,0.57,0.54,2,N
0,0.12,0.21,0.28,0.23,0.32,6,14,0.5,0.5,0.57,0.57,2,N
0,0.12,0.21,0.28,0.26,0.32,6,14,0.54,0.46,0.6,0.5,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.33,0.29,0.55,0.42,0.57,0.5,4,5,0,0,0,0,2,N
0.33,0.25,0.43,0.33,0.5,0.45,5,6,0,0,0,0,2,N
0.44,0.25,0.45,0.38,0.6,0.5,5,6,0,0,0,0,1,Y
0.25,0.18,0.38,0.33,0.45,0.37,5,8,0,0.14,0.14,0.19,2,N
0.18,0.17,0.33,0.22,0.34,0.31,5,10,0.12,0.44,0.28,0.55,2,N
0.26,0.18,0.28,0.27,0.29,0.27,5,12,0.45,0.5,0.55,0.58,2,N
0.17,0.35,0.27,0.35,0.22,0.25,5,13,0.54,0.54,0.62,0.62,2,N
0.24,0.13,0.37,0.24,0.24,0.26,5,13,0.54,0.38,0.61,0.46,2,N
0,0.12,0.21,0.3,0.24,0.33,5,13,0.58,0.42,0.64,0.5,2,N
0,0.12,0.22,0.3,0.24,0.33,5,13,0.54,0.46,0.57,0.54,2,N
0,0.12,0.22,0.3,0.32,0.33,5,13,0.5,0.33,0.57,0.38,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.36,0.21,0.33,0.29,0.5,0.42,7,8,0,0.14,0.14,0.25,1,Y
0.25,0.15,0.29,0.26,0.41,0.31,7,10,0.19,0.33,0.33,0.4,2,N
0.15,0.14,0.26,0.17,0.29,0.27,7,12,0.3,0.55,0.41,0.62,2,N
0.25,0.16,0.24,0.22,0.25,0.24,7,14,0.54,0.58,0.62,0.64,2,N
0.18,0.31,0.22,0.3,0.19,0.22,7,15,0.61,0.61,0.67,0.67,2,N
0.26,0.12,0.31,0.2,0.21,0.23,7,15,0.6,0.46,0.66,0.53,2,N
0,0.11,0.17,0.25,0.21,0.3,7,15,0.63,0.5,0.69,0.57,2,N
0,0.11,0.19,0.25,0.21,0.3,7,15,0.57,0.54,0.62,0.6,2,N
0,0.11,0.19,0.25,0.29,0.3,7,15,0.57,0.43,0.62,0.47,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.2,0.18,0.28,0.25,0.36,0.33,8,9,0.21,0.31,0.31,0.44,2,N
0.22,0.17,0.24,0.22,0.31,0.27,10,11,0.33,0.4,0.45,0.5,2,N
0.53,0.57,0.54,0.57,0.22,0.18,12,13,0.5,0.5,0.54,0.54,2,N
0.27,0.5,0.26,0.57,0.23,0.21,12,13,0.45,0.5,0.54,0.5,2,N
0.14,0.13,0.19,0.17,0.27,0.25,12,13,0.5,0.54,0.58,0.62,2,N
0.16,0.24,0.21,0.25,0.2,0.24,14,14,0.54,0.54,0.57,0.57,2,N
0.41,0.13,0.43,0.21,0.22,0.24,15,14,0.57,0.42,0.63,0.5,2,N
0.12,0.12,0.19,0.27,0.22,0.32,15,14,0.54,0.46,0.57,0.54,2,N
0.17,0.12,0.2,0.27,0.23,0.32,15,14,0.5,0.5,0.57,0.57,2,N
0.17,0.24,0.2,0.27,0.26,0.32,15,14,0.54,0.46,0.6,0.5,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.33,0.22,0.41,0.33,0.5,0.45,6,7,0,0,0,0.07,1,Y
0.18,0.22,0.3,0.4,0.42,0.5,6,7,0.14,0,0.19,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.33,0.22,0.41,0.33,0.5,0.45,6,7,0,0,0,0.07,1,Y
0.18,0.09,0.33,0.3,0.42,0.34,6,9,0.14,0.25,0.25,0.33,2,N
0.17,0.04,0.3,0.2,0.31,0.29,6,11,0.33,0.4,0.4,0.41,2,N
0,0.13,0.2,0.18,0.27,0.25,6,13,0.5,0.54,0.58,0.62,2,N
0.1,0.18,0.22,0.26,0.2,0.24,6,14,0.54,0.54,0.57,0.57,2,N
0.32,0.12,0.36,0.22,0.22,0.24,6,14,0.57,0.42,0.63,0.5,2,N
0,0.12,0.19,0.28,0.22,0.32,6,14,0.54,0.46,0.57,0.54,2,N
0,0.12,0.21,0.28,0.23,0.32,6,14,0.5,0.5,0.57,0.57,2,N
0,0.12,0.21,0.28,0.26,0.32,6,14,0.54,0.46,0.6,0.5,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.31,0.25,0.43,0.38,0.56,0.45,5,6,0,0,0,0,2,N
0.44,0.24,0.43,0.38,0.6,0.55,5,6,0,0,0,0,1,Y
0.2,0.25,0.33,0.5,0.5,0.55,5,6,0,0,0.14,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.31,0.25,0.46,0.36,0.5,0.45,5,6,0,0,0,0,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0,0.14,2,N
0.4,0.24,0.39,0.33,0.55,0.45,6,7,0,0,0,0.14,1,Y
0.28,0.17,0.33,0.3,0.42,0.34,6,9,0.07,0.25,0.25,0.33,2,N
0.17,0.15,0.3,0.2,0.31,0.29,6,11,0.22,0.5,0.35,0.59,2,N
0.24,0.17,0.26,0.25,0.27,0.25,6,13,0.5,0.54,0.58,0.62,2,N
0.16,0.33,0.25,0.33,0.2,0.24,6,14,0.58,0.58,0.64,0.64,2,N
0.23,0.12,0.34,0.22,0.22,0.24,6,14,0.57,0.42,0.63,0.5,2,N
0,0.12,0.19,0.28,0.22,0.32,6,14,0.61,0.46,0.67,0.54,2,N
0,0.12,0.21,0.28,0.23,0.32,6,14,0.57,0.5,0.6,0.57,2,N
0,0.12,0.21,0.28,0.3,0.32,6,14,0.54,0.38,0.6,0.43,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.18,0.17,0.24,0.22,0.34,0.31,9,10,0.25,0.44,0.33,0.5,2,N
0.17,0.15,0.21,0.19,0.29,0.27,11,12,0.45,0.5,0.55,0.58,2,N
0.51,0.44,0.45,0.48,0.25,0.17,13,14,0.5,0.54,0.58,0.61,2,N
0.25,0.21,0.23,0.21,0.25,0.24,13,14,0.54,0.58,0.62,0.64,2,N
0.22,0.31,0.21,0.29,0.19,0.22,15,15,0.61,0.61,0.67,0.67,2,N
0.35,0.12,0.35,0.19,0.21,0.23,16,15,0.6,0.46,0.66,0.53,2,N
0.11,0.17,0.17,0.24,0.21,0.3,16,15,0.63,0.5,0.69,0.57,2,N
0.11,0.11,0.18,0.24,0.21,0.3,16,15,0.57,0.54,0.62,0.6,2,N
0.11,0.21,0.18,0.24,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.31,0.25,0.46,0.36,0.5,0.45,5,6,0,0,0,0,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0,0.14,2,N
0.4,0.24,0.39,0.33,0.55,0.45,6,7,0,0,0,0.14,1,Y
0.18,0.27,0.3,0.4,0.42,0.5,6,7,0.14,0,0.25,0,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.33,0.29,0.55,0.42,0.57,0.5,4,5,0,0,0,0,2,N
0.43,0.29,0.58,0.46,0.62,0.56,4,5,0,0,0,0,1,Y
0.22,0.11,0.46,0.4,0.5,0.41,4,7,0,0,0,0.14,2,N
0.2,0.05,0.4,0.27,0.37,0.34,4,9,0.14,0.25,0.25,0.28,2,N
0,0.15,0.27,0.24,0.31,0.29,4,11,0.5,0.5,0.55,0.55,2,N
0.11,0.21,0.28,0.32,0.23,0.27,4,12,0.45,0.45,0.5,0.5,2,N
0.35,0.14,0.44,0.27,0.25,0.27,4,12,0.5,0.32,0.58,0.42,2,N
0,0.13,0.23,0.33,0.25,0.35,4,12,0.54,0.36,0.62,0.46,2,N
0,0.13,0.25,0.33,0.25,0.35,4,12,0.5,0.41,0.54,0.5,2,N
0,0.14,0.25,0.33,0.29,0.35,4,12,0.46,0.36,0.54,0.42,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.33,0.27,0.55,0.46,0.58,0.51,4,5,0,0,0,0,2,N
0.5,0.25,0.6,0.46,0.67,0.6,4,5,0,0,0,0,1,Y
0.22,0.29,0.4,0.59,0.55,0.6,4,5,0,0,0,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.36,0.21,0.33,0.29,0.5,0.42,7,8,0,0.14,0.14,0.25,1,Y
0.17,0.26,0.26,0.35,0.39,0.46,7,8,0.25,0,0.33,0.12,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.31,0.25,0.46,0.36,0.5,0.45,5,6,0,0,0,0,2,N
0.38,0.25,0.5,0.4,0.56,0.5,5,6,0,0,0,0,1,Y
0.2,0.25,0.35,0.47,0.45,0.55,5,6,0,0,0.14,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.18,0.17,0.24,0.22,0.34,0.31,9,10,0.25,0.44,0.33,0.5,2,N
0.17,0.15,0.21,0.19,0.29,0.27,11,12,0.45,0.5,0.55,0.58,2,N
0.51,0.44,0.45,0.48,0.25,0.17,13,14,0.5,0.54,0.58,0.61,2,N
0.25,0.21,0.23,0.21,0.25,0.24,13,14,0.54,0.58,0.62,0.64,2,N
0.22,0.31,0.21,0.29,0.19,0.22,15,15,0.61,0.61,0.67,0.67,2,N
0.35,0.12,0.35,0.19,0.21,0.23,16,15,0.6,0.46,0.66,0.53,2,N
0.11,0.17,0.17,0.24,0.21,0.3,16,15,0.63,0.5,0.69,0.57,2,N
0.11,0.11,0.18,0.24,0.21,0.3,16,15,0.57,0.54,0.62,0.6,2,N
0.11,0.21,0.18,0.24,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.2,0.18,0.28,0.25,0.36,0.33,8,9,0.21,0.31,0.31,0.44,2,N
0.22,0.17,0.24,0.22,0.31,0.27,10,11,0.33,0.4,0.45,0.5,2,N
0.53,0.57,0.54,0.57,0.22,0.18,12,13,0.5,0.5,0.54,0.54,2,N
0.27,0.5,0.26,0.57,0.23,0.21,12,13,0.45,0.5,0.54,0.5,2,N
0.14,0.13,0.19,0.17,0.27,0.25,12,13,0.5,0.54,0.58,0.62,2,N
0.16,0.24,0.21,0.25,0.2,0.24,14,14,0.54,0.54,0.57,0.57,2,N
0.41,0.13,0.43,0.21,0.22,0.24,15,14,0.57,0.42,0.63,0.5,2,N
0.12,0.12,0.19,0.27,0.22,0.32,15,14,0.54,0.46,0.57,0.54,2,N
0.17,0.12,0.2,0.27,0.23,0.32,15,14,0.5,0.5,0.57,0.57,2,N
0.17,0.24,0.2,0.27,0.26,0.32,15,14,0.54,0.46,0.6,0.5,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.36,0.21,0.33,0.29,0.5,0.42,7,8,0,0.14,0.14,0.25,1,Y
0.25,0.15,0.29,0.26,0.41,0.31,7,10,0.19,0.33,0.33,0.4,2,N
0.15,0.14,0.26,0.17,0.29,0.27,7,12,0.3,0.55,0.41,0.62,2,N
0.25,0.16,0.24,0.22,0.25,0.24,7,14,0.54,0.58,0.62,0.64,2,N
0.18,0.31,0.22,0.3,0.19,0.22,7,15,0.61,0.61,0.67,0.67,2,N
0.26,0.12,0.31,0.2,0.21,0.23,7,15,0.6,0.46,0.66,0.53,2,N
0,0.11,0.17,0.25,0.21,0.3,7,15,0.63,0.5,0.69,0.57,2,N
0,0.11,0.19,0.25,0.21,0.3,7,15,0.57,0.54,0.62,0.6,2,N
0,0.11,0.19,0.25,0.29,0.3,7,15,0.57,0.43,0.62,0.47,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.2,0.18,0.28,0.25,0.36,0.33,8,9,0.21,0.31,0.31,0.44,2,N
0.22,0.17,0.24,0.22,0.31,0.27,10,11,0.33,0.4,0.45,0.5,2,N
0.53,0.57,0.54,0.57,0.22,0.18,12,13,0.5,0.5,0.54,0.54,2,N
0.27,0.5,0.26,0.57,0.23,0.21,12,13,0.45,0.5,0.54,0.5,2,N
0.14,0.13,0.19,0.17,0.27,0.25,12,13,0.5,0.54,0.58,0.62,2,N
0.16,0.24,0.21,0.25,0.2,0.24,14,14,0.54,0.54,0.57,0.57,2,N
0.41,0.13,0.43,0.21,0.22,0.24,15,14,0.57,0.42,0.63,0.5,2,N
0.12,0.12,0.19,0.27,0.22,0.32,15,14,0.54,0.46,0.57,0.54,2,N
0.17,0.12,0.2,0.27,0.23,0.32,15,14,0.5,0.5,0.57,0.57,2,N
0.17,0.24,0.2,0.27,0.26,0.32,15,14,0.54,0.46,0.6,0.5,2,N
0.33,0.29,0.55,0.44,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.31,0.25,0.46,0.36,0.5,0.45,5,6,0,0,0,0,2,N
0.38,0.25,0.5,0.4,0.56,0.5,5,6,0,0,0,0,1,Y
0.2,0.1,0.4,0.35,0.45,0.37,5,8,0,0.14,0.14,0.25,2,N
0.18,0.04,0.35,0.24,0.34,0.31,5,10,0.25,0.33,0.33,0.35,2,N
0,0.14,0.24,0.21,0.29,0.27,5,12,0.55,0.55,0.59,0.58,2,N
0.11,0.2,0.25,0.29,0.22,0.25,5,13,0.5,0.5,0.54,0.54,2,N
0.33,0.13,0.41,0.25,0.24,0.26,5,13,0.54,0.38,0.61,0.46,2,N
0,0.12,0.22,0.31,0.24,0.33,5,13,0.58,0.42,0.64,0.5,2,N
0,0.12,0.23,0.31,0.24,0.33,5,13,0.54,0.46,0.57,0.54,2,N
0,0.13,0.23,0.31,0.28,0.33,5,13,0.5,0.42,0.57,0.46,2,N
0.4,0.33,0.67,0.55,0.67,0.58,3,4,0,0,0,0,2,N
0.57,0.29,0.7,0.55,0.75,0.67,3,4,0,0,0,0,1,Y
0.25,0.29,0.46,0.67,0.6,0.67,3,4,0,0,0,0,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.18,0.17,0.24,0.22,0.34,0.31,9,10,0.25,0.44,0.33,0.5,2,N
0.17,0.15,0.21,0.19,0.29,0.27,11,12,0.45,0.5,0.55,0.58,2,N
0.51,0.44,0.45,0.48,0.25,0.17,13,14,0.5,0.54,0.58,0.61,2,N
0.25,0.21,0.23,0.21,0.25,0.24,13,14,0.54,0.58,0.62,0.64,2,N
0.22,0.31,0.21,0.29,0.19,0.22,15,15,0.61,0.61,0.67,0.67,2,N
0.35,0.12,0.35,0.19,0.21,0.23,16,15,0.6,0.46,0.66,0.53,2,N
0.11,0.17,0.17,0.24,0.21,0.3,16,15,0.63,0.5,0.69,0.57,2,N
0.11,0.11,0.18,0.24,0.21,0.3,16,15,0.57,0.54,0.62,0.6,2,N
0.11,0.21,0.18,0.24,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.31,0.25,0.38,0.33,0.5,0.45,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.36,0.2,0.32,0.25,0.4,0.37,7,8,0,0.14,0.14,0.25,2,N
0.36,0.21,0.33,0.29,0.5,0.42,7,8,0,0.14,0.14,0.25,1,Y
0.17,0.26,0.26,0.35,0.39,0.46,7,8,0.25,0,0.33,0.12,2,N
0.33,0.29,0.56,0.46,0.57,0.46,4,5,0,0,0,0,2,N
0.29,0.25,0.44,0.36,0.5,0.42,5,6,0,0.2,0,0.08,2,N
0.33,0.22,0.35,0.29,0.44,0.4,6,7,0,0.17,0.08,0.14,2,N
0.31,0.22,0.38,0.29,0.45,0.4,6,7,0,0.17,0.08,0.14,2,N
0.33,0.22,0.41,0.33,0.5,0.45,6,7,0,0,0,0.07,1,Y
0.18,0.22,0.3,0.4,0.42,0.5,6,7,0.14,0,0.19,0,2,N
0.5,0.33,0.64,0.56,0.67,0.57,3,4,0,0,0,0,0.5,N
0.43,0.31,0.46,0.38,0.58,0.5,4,5,0,0,0,0,0.5,N
0.5,0.31,0.46,0.43,0.67,0.56,4,5,0,0,0,0,1,Y
0.25,0.44,0.4,0.43,0.5,0.6,4,5,0,0,0,0,0.5,N
0.5,0.33,0.64,0.56,0.67,0.57,3,4,0,0,0,0,0.5,N
0.46,0.29,0.54,0.44,0.58,0.5,4,5,0,0,0,0,0.5,N
0.43,0.31,0.54,0.46,0.62,0.5,4,5,0,0,0,0,1,Y
0.5,0.31,0.44,0.38,0.6,0.45,4,6,0,0,0,0,1,Y
0.25,0.2,0.39,0.31,0.45,0.36,4,8,0,0.29,0.14,0.25,0.5,N
0.36,0.31,0.3,0.27,0.46,0.34,4,9,0.07,0.25,0.25,0.33,0.5,N
0.31,0.15,0.26,0.22,0.31,0.29,4,11,0.33,0.45,0.4,0.55,0.5,N
0.15,0.25,0.2,0.22,0.27,0.26,4,13,0.5,0.5,0.58,0.58,0.5,N
0.53,0.5,0.38,0.34,0.24,0.14,4,15,0.54,0.54,0.61,0.6,0.5,N
0.24,0.42,0.22,0.42,0.24,0.22,4,15,0.58,0.57,0.64,0.63,0.5,N
0.23,0.22,0.28,0.21,0.13,0.23,4,15,0.63,0.61,0.69,0.67,0.5,N
0.24,0.2,0.27,0.2,0.11,0.17,4,17,0.68,0.66,0.69,0.71,0.5,N
0.27,0.35,0.28,0.33,0.11,0.19,4,18,0.67,0.65,0.71,0.69,0.5,N
0.19,0.19,0.24,0.25,0.11,0.19,4,18,0.67,0.68,0.71,0.72,0.5,N
0.23,0.1,0.26,0.18,0.18,0.19,4,18,0.69,0.59,0.74,0.64,0.5,N
0.1,0.18,0.15,0.19,0.18,0.26,4,18,0.61,0.62,0.66,0.67,0.5,N
0.09,0.14,0.18,0.19,0.18,0.26,4,18,0.64,0.65,0.68,0.67,0.5,N
0.5,0.33,0.62,0.55,0.67,0.57,3,4,0,0,0,0,0.5,N
0.46,0.29,0.54,0.44,0.58,0.5,4,5,0,0,0,0,0.5,N
0.43,0.31,0.54,0.46,0.62,0.5,4,5,0,0,0,0,1,Y
0.5,0.31,0.44,0.38,0.6,0.45,4,6,0,0,0,0,1,Y
0.3,0.2,0.33,0.28,0.45,0.37,4,8,0,0.29,0.14,0.31,0.5,N
0.17,0.18,0.25,0.24,0.34,0.31,4,10,0.25,0.39,0.33,0.5,0.5,N
0.29,0.54,0.19,0.5,0.29,0.25,4,12,0.45,0.45,0.55,0.54,0.5,N
0.26,0.24,0.26,0.24,0.15,0.27,4,12,0.5,0.5,0.58,0.58,0.5,N
0.21,0.21,0.24,0.24,0.13,0.2,4,14,0.61,0.58,0.63,0.64,0.5,N
0.32,0.33,0.3,0.38,0.13,0.22,4,15,0.6,0.57,0.66,0.63,0.5,N
0.34,0.12,0.29,0.19,0.22,0.22,4,15,0.6,0.61,0.66,0.67,0.5,N
0,0.12,0.17,0.2,0.21,0.23,4,15,0.63,0.57,0.69,0.6,0.5,N
0,0.12,0.17,0.2,0.21,0.3,4,15,0.67,0.54,0.69,0.6,0.5,N
0,0.19,0.19,0.21,0.21,0.3,4,15,0.57,0.57,0.62,0.6,0.5,N
0.5,0.33,0.62,0.55,0.67,0.57,3,4,0,0,0,0,0.5,N
0.46,0.29,0.54,0.44,0.58,0.5,4,5,0,0,0,0,0.5,N
0.38,0.33,0.44,0.35,0.56,0.44,5,6,0,0,0,0.08,0.5,N
0.3,0.2,0.33,0.28,0.41,0.36,7,8,0,0.21,0.14,0.31,0.5,N
0.18,0.22,0.25,0.24,0.34,0.31,9,10,0.31,0.33,0.44,0.45,0.5,N
0.29,0.53,0.26,0.54,0.24,0.22,11,12,0.4,0.5,0.5,0.54,0.5,N
0.53,0.27,0.57,0.26,0.23,0.23,12,12,0.45,0.45,0.5,0.54,0.5,N
0.14,0.25,0.18,0.25,0.27,0.25,12,13,0.41,0.5,0.46,0.54,0.5,N
0.14,0.13,0.2,0.19,0.27,0.25,12,13,0.36,0.54,0.46,0.62,0.5,N
0.24,0.43,0.15,0.38,0.24,0.22,14,15,0.58,0.57,0.64,0.63,0.5,N
0.28,0.22,0.17,0.21,0.13,0.23,16,15,0.63,0.61,0.69,0.67,0.5,N
0.24,0.2,0.17,0.2,0.11,0.17,18,17,0.68,0.66,0.69,0.71,0.5,N
0.31,0.35,0.28,0.33,0.11,0.19,19,18,0.67,0.65,0.71,0.69,0.5,N
0.3,0.1,0.32,0.16,0.19,0.19,19,18,0.67,0.68,0.71,0.72,0.5,N
0.1,0.1,0.14,0.17,0.18,0.19,19,18,0.69,0.62,0.74,0.67,0.5,N
0.1,0.18,0.14,0.17,0.18,0.26,19,18,0.64,0.62,0.68,0.67,0.5,N
0.14,0.18,0.17,0.18,0.18,0.26,19,18,0.64,0.65,0.68,0.67,0.5,N
0.5,0.33,0.64,0.56,0.67,0.57,3,4,0,0,0,0,0.5,N
0.43,0.31,0.46,0.38,0.58,0.5,4,5,0,0,0,0,0.5,N
0.38,0.33,0.44,0.35,0.56,0.44,5,6,0,0,0,0.08,0.5,N
0.4,0.31,0.44,0.38,0.56,0.45,5,6,0,0,0,0.08,1,Y
0.22,0.33,0.35,0.41,0.4,0.5,5,6,0.08,0,0.21,0,0.5,N
0.5,0.33,0.62,0.55,0.67,0.57,3,4,0,0,0,0,0.5,N
0.46,0.29,0.54,0.44,0.58,0.5,4,5,0,0,0,0,0.5,N
0.43,0.31,0.54,0.46,0.62,0.5,4,5,0,0,0,0,1,Y
0.5,0.31,0.44,0.38,0.6,0.45,4,6,0,0,0,0,1,Y
0.25,0.4,0.35,0.39,0.4,0.55,4,6,0,0,0.14,0,0.5,N
0.5,0.33,0.62,0.55,0.67,0.57,3,4,0,0,0,0,0.5,N
0.46,0.29,0.54,0.44,0.58,0.5,4,5,0,0,0,0,0.5,N
0.43,0.31,0.54,0.46,0.62,0.5,4,5,0,0,0,0,1,Y
